true_answer,model_response
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A child with 10 days abdominal pain presented to OPD. Stool microscopy was done which showed the given findings. What is the DOC for the disease caused by the given organism?
Options:
A) Albendazole
B) Mebandazole
C) Praziquintal
D) Pyrantelpamoate
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. (Praziquantel) (127-AN 7th)* The image shows eggs of Hymenolepis nana - Cestode* Drug used in treatment - Prazi quantal**Albendazole & mebandazole effective against nematodes***Pyrantelp pamoate is an anti-helmic drug that acts on cestodes**
Hence, the correct answer is C (Praziquntal). (126-AI09) (128-H17th) (125-Baveja 3rd) (124-Park 20th)Care should be taken while giving praziquantal because it can cause uveitis especially in children.* Treatment of choice for tapeworms - PRAZIQUANTAL except for Diphyllobothrium latum where NICLOSAMIDE is preferred.***DOC for Echinococcus granulosus - ALBENDAZOLE****DOC for Trichinosis - MEBA ND AZO LE***DEC for Ascaris lumbricoides - PYR ANTE LP AM OATE ***DEC for Enterobius vermicularis - PY RANTE L P AM OA TE **(AIIMS November 2009)
"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following histories is not an indication to perform oral glucose tolerance test to diagnose gestational diabetes mellitus?
Options:
A) Previous Eclampsia
B) Previous Congenital anomalies in the fetus
C) Previous Unexplained fetal loss
D) Polyhydramnios
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g /a
Hence, the correct answer is A (Previous Eclamsia). (Ref: Williams Obstetrics 23rd edition page 1059-1060; Dutta Textbook of obstetrics 7th edtn pg no 278)
Hence the correct Answer is A i.e., Previous Eclampsa Ref : William's Obstetrics by Kenneth J. Leveno - Page No 1071
Explanation: The American College of Obstetricians and Gynecologists recommends that all pregnant women be screened with a 50-g, 1-hour plasma glucose challenge test between 24 and 28 weeks' gestation. Women who have previously been diagnosed with gestational DM should undergo screening at their initial visit. Those whose results exceed 140 mg/dL require additional testing using a 100-g,3-hour OGTT performed within 1 week. This test includes measurements after fasting, 2 hours after ingestion of 75 g of glucose orally, and again 1 hour later. Criteria for diagnosis include values >95 mg/dl after fasting,>180mg/dl at 120 minutes,or>153mg/di at both 60and 120minutes. Gestational Diabetes Mellitus Diagnosis Fasting Plasma Glucose Postload"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: For intrusive luxation injuries, ﬁxation period is about:
Options:
A) 2 weeks only
B) 4 weeks
C) 4 weeks with semi rigid and 2 week with rigid
D) 6 to 8 weeks
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g The treatment of choice in an intruded tooth is repositioning followed by splinting for 3–5 weeks (depending on age). The duration of fixation can be reduced if the patient has been treated early after injury.

Ref: Textbook of Pedodontics ed Om Puri pg 214
Hence, the correct answer is C (4 weeks wiith semi rigid...). In case of doubt always go for the most conservative approach i.e., shorter time frame.
For extrusive luxations - 1-2 weeks
Intrusive luxation - 3-5 weeks
Subluxated teeth - No need of splintage
Avulsion - Reimplantation within 30 minutes
Root fracture - RCT + post & core
Supernumerary root - Extraction
Hypoplastic enamel - Veneers
Open apex - MTA seal
Delayed eruption - Space maintainer
Ankylosed permanent tooth - Crown lengthening
Anklyosed primary tooth - Serial extraction
Hemisection - Root end preparation
Traumatic occlusion - Night guard appliance
Orthodontic space closure - Interproximal stripping
Extraction due to trauma - Bone grafting
Harrison’s Internal Medicine 19e chapter"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Interruption of the optic chiasm will lead to:
Options:
A) Bitemporal hemianopia
B) Binasal hemianopia
C) Homonymous hemianopia
D) Normal vision
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A i.e., Bitemprohal hemianopsia - Optic nerve lesion causes monocular blindnessQ (not binasal hemianopiala). - Chiasmal syndrome is characterized by bitemporai hemianopsis with contralateral homonymous upper quadrantanopiaQ. It occurs due to lesions in anterior pa of optic chiasma which damages crossing temporal fibers but spares nasal fibres that decussate posteriorly. - Lesions at junction between optic tract & lateral geniculate body cause incongruous homonymous heminopiaQ.
Hence, the correct answer is A (Bitemporol hemianobia). (Ref: Parson's Diseases of Eye 20/e p256-257; Kanski Clinical Ophthalmology 6/e p52)
The most common type of visual field defect caused by an intracranial mass lesion is a homonymous hemanopia. The location of the lesion determines whether it affects the superior or inferior quadrant of the visual field. An occipital lobe lesion produces a complete homonymous half-field loss, whereas a parietooccipital lesion results in a partial homonymous superior quadratic defect. In contrast, frontal lobe lesions produce defects in the contralater"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: 40-year male patient who was a known smoker presents in AIIMS OPD with fever, latigue, jaundice, yellow colored urine with clay colored stools. For the past few days he had developed aversion to cigarette smoking. On examination scleral icterus was present. LFT are:Total Bill18.5Direct Bill7.5SGOT723SGPT812What investigations will you send for ruling out acute viral hepatitis?
Options:
A) HBsAg, IgM antiHBC, AntiHCV AntiHEV
B) AntiHAV, HBsAg, IgM antiHBc, AntiHCV
C) HBsAg, IgM antiHBC,AntiHDV AntiHCV AntiHEV
D) AntiHAV IgMantiHBC, AntiHCV, AntiHEV.
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
  B. AntiHAV,
 
Explanation: Ans. (b) Anti HAV, HB s Ag, Ig M anti-HB c, Anti- HCVRef: Harrison's Internal Medicine 19th ed. / Chapter 310* The most common cause of Acute Viral Hepatitis is HAV.* Other causes include HBV, HCV, HDV & HEV.* So we need to test all these viruses except IgM antibodies which indicate recent infection.* We do not require IgM antibody against HBeAg because it does not exist.* Also remember that IgG antibodies indicates remote exposure so they should be excluded too.
Hence, the correct answer is B (AntiHAV,...). (Option b: AntiHAV,...). (Page no. 1043; Table 46-1)
Hence the correct Answer is B ((AntiHAV,,. Ref : Harrison's internal medicine 20th edition, chapter 312 ).. (Option 2) Anti... (Page No.- 1920 ; table - 302-1).
Hence B is the correct choice here.
Note: In this case, since there is no history of travel abroad, testing for HEV can also be avoided.
Also know:

The diagnosis of acute viral hepat"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of these is not a pa of catatonia?
Options:
A) Akathisia
B) Ambivalence
C) Ambitendency
D) Akinesia
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Ambivalence Catatonic schizophrenia (catatoniaQ - It has four subtypes : stupor, excitement, waxy flexibility & posturing. The characteristic feature of this subtype is marked motor disturbances with extreme negativism, mutism, echolalia, verbigeration, grimacing, mannerisms, stereotypies, rigidity, bradykinesia, akinesis, ambidexterity etc. These patients may also have some features like purposeless activity, excessive contact seeking behavior, inappropriate affect, distractibility, impulsiveness, poor judgment, lack of insight, social withdrawal, apathy, anergia, avolition, abulia, amotivation, anhedonia, emotional blunting, flatness, poverty of speech, psychomotor retardation, decreased spontaneity, increased dependence on others, reduced self care activities, loss of personal hygiene, neglect of appearance, inactivity, passivity phenomena, thought blocking, thought insertion, delusions, hallucinations, obsessive compulsive symptoms, depressive mood swings, suicidal ideas, aggressive outbursts, anxiety attacks, panic attacks, phobic avoidance behaviors, dissociative episodes, depersonalization, derealisation, sexual dysfunction, sleep disorders, appetite changes"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A young female presented with vaginal itching and green frothy genital discharge. Strawberry vagina is seen on examination. What w ill be the drug of choice?
Options:
A) Doxycycline
B) Oral fluconazole
C) Metronidazole
D) Amoxicillin
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Vaginal candidiasis (Monilial vaginitis): It occurs due to Candida albicans which causes infection in warm moist areas such as mouth, throat, perianal skin & vulva. The symptoms include pruritus, irritation at the site of lesion, dysuria, thick curdy white adherent vaginal discharge. On microscopic examination there will be presence of budding yeast cells along with pseudohyphae. Treatment includes topical azoles like clotrimazole, nystatin, oral fluconazol Ref : Shaw's Textbook of Gynaecology; 15th edition; Pg no: 154
Hence, the correct answer is B (Oral fluconazine). (Ref: Shaw's textbook of gynecology 16/e p155)
The image shows strawberry vagina caused by C.albicans.
Vulval erythema and edema associated with punctate hemorrhages give it appearance similar to that of surface of a strawberry giving rise to name ""strawberry vagina"".
It can also cause cervical erosion and cervicitis.
Treatment - Topical antifungal agents- Clotrimazole, Nystatin, Miconazole.
Systemic therapy - Fluconazole. DOC for recurrent cases.
"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Hardness of stone surface is affected by?
Options:
A) Impression wax
B) Impression compound
C) Hydrocolloid impression material
D) Rubber based material
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 givensubstance used to make an accurate replica of dental tissues such as teeth, gums, tongue, etc., especially in order to prepare dentures; also called dental model.Impressions can be made with alginate (a hydrocolloid), agar, plaster, gypsum products, elastomers, polysulfide rubber, polyether, silicone rubbers, zinc oxide eugenol cement, and waxes.Materials commonly used for making impressions include alginate, agar, gypsum, elastomeric materials, and impression compounds.Alginates are water-soluble colloids that consist of alginic acid salts derived from brown algae.They have been widely accepted because they are inexpensive, easy to use, and produce good details when properly mixed and poured.Their primary disadvantage is their low accuracy due to shrinkage during setting.Elastomeric impression materials are composed primarily of dimethyl siloxane polymers.These materials offer high tear resistance, dimensional stability, and elastic recovery compared with most conventional impression materials.Polyethers are thermoplastic elastomers consisting of ethylene oxide units linked together through ether linkages.Zinc phosphate cements were introduced into dentistry more than 100 years ago and remain one of the most popular luting agents today.In addition to being used"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: The following system of depiction of 32 teeth is in accordance with which system?Permanent TeethUpper RightUpper Left1234567891011121314151632313029282726252423222120191817Lower RightLower Left
Options:
A) Universal system
B) Palmer's system
C) Haderup system
D) Diagrammatic depiction
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. The universal numbering system was introduced by Carl Peter Thiel (1798-1869). It has been adopted universally to number all permanent and temporary teeth. In this system, upper right quadrant is numbered I–IV; lower left V–VIII; upper left IX–XII; and lower right XIII–XVI.

Ref: Textbook of oral medicine, Sridhar Premkumar, Edition 1, page no: 3
Hence, the correct answer is A (Universal system). (Ref: Sturdevant operative dentistry 5th ed pg 2)
Note - 
Palmer’s notation system uses numbers 1 through 16 to identify individual teeth. This system also designates the maxillary arch as the “upper” arch and the mandibular arch as “lower.” Each tooth is identified using two digits that represent its position within an arch. For example, the first molar on the right side would be designated as 6. The first digit represents the quadrant of the mouth where the tooth is located. The second digit indicates whether it is a central incisor (1), lateral incisor(2), canine (3), premolar (4), or molar (5).
Haderup System"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following has intracellular receptor -
Options:
A) Glucagon
B) Insulin
C) Epinephrine
D) Thyroxine
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. Thyroxin is an example of steroid hormone which acts through nuclear receptors (intracellular). Other examples include glucocoicoids, mineralocoioids, estrogens, progestins, vitamin D etc. All others listed in the question act by G protein coupled membrane receptors.
Hence, the correct answer is D (Thyroxine). (Ref: Textbook of medical physiology by Guyton & Hall, 12th edition, page no- 846).
Note - Steroid hormones can be divided into two groups :-

Steroidal hormones with intracellular action → These have affinity to cytoplasmic /nuclear receptors e.g., estrogen, progesterone, testosterone, cortisol, aldosterone, thyroid hormones T3 and T4.

Steroidal hormone with extranuclear actions → These do not bind to specific receptors but interact directly with their target cells. Examples are adrenal and gonadal steroids like dehydroepiandrosterone sulfate, coisol, estradiol, dihydrotestosterone, progrestogens, testosterones, allopregnanolone, pregnenolone and neuroactive steroids such as allopregnalanolone.
Hormones that stimulate adenylate cyclase system

Growth hormone"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Transfusion-associated malaria has a shoer incubation period because of the presence in blood of:
Options:
A) Trophozoites
B) Sporozoites
C) Female gametocyte
D) Merozoites
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 gans have been infected with Plasmodium species by transfusion of contaminated red cells (transfusion-related malaria). The risk is greatest when packed RBCs are used; however, it can occur even if whole-blood products are used. Infection occurs after an incubation time that averages approximately 10-14 days but may be as sho as 7 days. This is due to the fact that merozoite-infected erythrocytes circulate within the recipient's bloodstream before being sequestered into capillary beds where they undergo schizogony. Gametocytes do not appear until later stages of infection, so their introduction would result in longer incubations than those seen in cases of transfusion-related disease. Ref : Ray C.G., Ryan K.J. (2010). Chapter 48. Protozoa. In C.G. Ray, K.J.Ryan (Eds), Sherris Medical Microbiology, 5e.
Hence, the correct answer is D (Merozoits). (Ref: Harrison's Principles of Internal Medicine - 18th edition page 1388 table II-20-1)
The most common cause of transfused malaria is P.falciparum followed by P.malariae & P"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A boy presented with a history of fever, headache and vomiting since 3 days and disorientation since I day. On examination, neck rigidity was positive. He also had 1 episode of generalized tonic clonic seizures (GTC) and then he became unconscious. CECT was found to be normal. CSF examination reveals a cell count of 300 cells/mm3 (polymorphs: 50-70%), protein 70 mg/dL, sugar 50 mg/dL (blood: 95 mg/dL). Which of the following is the most likely diagnosis?
Options:
A) Pyogenic meningitis
B) Tubercular meningitis
C) Herpes encephalitis
D) Cerebral malaria
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Option B - TB Meningitis has lymphocytic pleocytosis & low glucose in CSF. Option D - Cerebrospinal fluid findings in cerebral malaria include elevated opening pressure, mild leukopenia, mildly decreased glucose levels, and increased protein concentration. The cerebrospina! fluid may contain RBC's but no organisms on Gram stain. Option E - In viral meningoencephalitis there will be lymphocytes in CSFTuberculous meningitis presents with signs and symptoms similar to pyogenic bacterial meningitis; however, it usually occurs at an older age than that seen with acute bacterial meningi-tis. It can present acutely over several hours, subacutely over weeks, or chronically over months. Symptoms often begin insidiously with nonspecific complaints such as malaise, lethargy, poor appetite, nausea, vomiting, and headaches. As the disease progresses, patients develop more severe neurologic deficits including altered mental status, cranial nerve palsies, focal neurologic signs, and papilledema. Seizures occur frequently. Focal neurologic abnormalities suggest brain infarction due to vasculitis involving small perforating vessels within the basal ganglia, thalamus, pons, and temporal"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Tooth most frequently requiring RCT is:
Options:
A) Mandibular 1st molar
B) Maxillary 1st molar
C) Mandibular 2nd premolar
D) Maxillary 2nd premolar
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g The tooth that requires root canal treatment most often in permanent dentition is mandibular first molar followed by maxillary lateral incisor.
Hence, the correct answer is A (Mandibular 1st molar). (Ref: Sturdevant's art and science of operative dentistry 7th ed pg 455)
Sturdevants Operative Dentistry 6th Ed Pg-456
Textbook of Endodontics Nisha Garg 3rd Edition Page No:-21
Endodontic Microsurgery By Suresh K. Chandra page no -8
Oral Radiology Principles And Interpretation 5th edition page no – 210
White & Pharoah’s Oral radiology principles and interpretation 7 th edition page number 211
Essentials of preventive and community dentistry Sudha Chandana 2 nd edition page 410
Soben Peter D. Textbook of orthodontics 2d edition page-10
Orthodontics: Diagnosis and Management of Malocclusion and Dentofacial Deformities Third edition Om P.Kharbanda page 11
Hence the correct Answer is A (Mandibula r 1 st molar.). ("
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A study finds no significant association between two variables but truly there exists a difference. What type of error is this?
Options:
A) Type I error
B) Type II error
C) Random error
D) Systematic error
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Type II ErrorType I (a) - False positiveQ; rejecting null hypothesis when it is true.Type II (b) - false negativeQ; accepting null hypothesis that is actually false.Systemic errors occur due to flaws in experimental design & measurement technique.Random errors arise because of chance fluctuations during an experiment.
Hence, the correct answer is B (Type II error). (Ref: Park's Textbook of PSM 25th edition Page no 86)
The table below shows different types of errors:

ErrorDescriptionExampleAlpha error / Type IFalse positive resultRejecting Null Hypothesis when its TrueP value <0.05Beta error/ Type IIFalse Negative ResultAccepting Null hypothesis when its FalseP Value >0.051-Systemic ErrorsFlaws in Experimental DesignMeasurement Technique2-Random ErrorsChance Fluctuations During Experiment3-
Hence Type-II error occurs when we fail to reject the null hypothesis even though it may be wrong. This means that we have failed to detect a statistically significant effect where one really does exist. The probability of committing such an error is called beta (β).
In general, β = 1 – Power (i.e. power + β= 1), so if you know either quantity"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A patient of head injury is intubated and ventilated. The ideal mode of ventilation in him would be:
Options:
A) CMV
B) CPAP
C) AMV
D) SIMV
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Simultaneous control over both rate & tidal volume (TV)
Hence, the correct answer is D (SIMV). (Ref: Miller's anesthesia 8th ed pg 1499-1500; Morgan 5th/ed p 1086)Explanation:Controlled Mechanical Ventilation - Controlled by machineRate controlledTidal Volume controlledPressure LimitedVolume Control Mode - Rate fixed but TV can vary depending on airway resistanceCPAPMode - No assistance to spontaneous breathingAMVMODE - Assisted mechanical ventilation with no control over respiratory rateSIMV MODE - Spontaneous Breathing assisted by Machine
Hence the correctanswer is D(SIMV).(Ref: Morgan 7/e p 1073 ;Miller's Anesthesia 8/e p1511)The most common type of ventilation used during general anaesthesia is controlled mechanical ventilation.The goal of controlled mechanicalventilation is to maintain adequate oxygenation while preventing alveolar collapse and atelectasis.CMV has been shown to reduce pulmonary complications after surgery.In addition, it allows for more precise control over minute ventilation and carbon dioxide elimination than does assist-control ventilation.Among patients who have severe lung disease, however, controlled mechanical venti­lation may result in higher peak end-inspiratory pressures"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: In pregnancy, the most common cause of transient- diabetes insipidus is:
Options:
A) Severe preeclampsia
B) Hydramnios
C) Multiple pregnancy
D) IUGR
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A (Severe pre-eclampsis) Ref: Williams Obstetrics 23rd edition Chapter 40Explanation:Transient Diabetes Insipidu sIt occurs in severe cases of toxaemia.It may be due to renal damage caused by hypertension or it can occur because of compression of pituitary stalk by an enlarged uterus.The condition responds well to treatment with thiazide diuretics.Patients should also receive adequate amounts of water.Diabetes insipidious during late pregnancy usually resolves spontaneously after delivery.Drugs used include carbamazepine, lithium, clozapine, chlorpromazine, metoclopramide, verapamil, tricyclic antidepressants, phenytoin, oxytocin, ergot alkaloids, bromocriptine, and vasopressin analogues.Other causes of DI in Pregnancy* Hyperemesis gravidarum* Prolonged bed rest* Postpartum hemorrhage* Acute tubular necrosis* Renal vein thrombosis* Ureteric obstruction* Pyelonephritis* MalignancyDiagnosisTreatment* Urinary osmolality >300 mOsm/kg.* Serum sodium <135 mmol/L.* Plasma ADH level <2 pg/mL.*"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A man comes with aphasia. He is unable to name things and repetition is poor. However comprehension, fluency and understanding written words is unaffected. He is probably suffering from:
Options:
A) Anomic aphasia
B) Broca's aphasia
C) Transcoical sensory aphasia
D) Conduction aphasia
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. (b) Brocas Aphasia(Ref: Nelson Textbook of Pediatrics 20th ed/p-2069; Harrison's Principles of Internal Medicine 19e chapter 22.)Broca's area is located in frontal lobe & it controls speech production.Aphasic syndromes can be classified into four major categories based on their clinical features:Aphasia typeClinical FeaturesWernicke's fluent aphasiaFluent speech but nonsensicalComprehension impairedNaming intactRepetition intactTranscortical SensoryNonfluent speechComprehend wellNaming intactPoor RepetitionConductionNonfluet speechGood ComprehensionImpaired namingImpaired repetitionAnomiaNonfluently spoken languageSevere impairment in word findingDifficulty repeating words and phrasesBroca Non-fluent aphasia is characterized by inability to speak properly, difficulty in reading aloud, and an inability to repeat words or sentences correctly. The patient has no trouble comprehending what others say, however, and may even follow complex commands. In contrast, patients with Wernickes' syndrome have good articulation when they talk, but produce jargon that makes little sense. They also tend to make grammatical errors and often use made-up words. Patients with transcritical motor aph"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: ABCDE mnemonic is used for which disease?
Options:
A) SCC
B) Melanoma
C) Basal Cell carcinoma
D) Verrucous carcinoma
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. The ""ABCDE"" rule can be applied to identify melanomas by looking at their color (Asymmetry), Border irregularity, Color variation, Diameter >6 mm, Evolving appearance over time.
Hence, the correct answer is B (Melanoma). (Ref: Harrison's Principles of Internal Medicine 18th edition Page 3445)
The American Academy of Dermatology has developed an easy-to-remember method called the ""ABCD Rule,"" which helps in identifying potentially dangerous moles that may become malignant. This system looks for Asymmetrical shape, Borders that are uneven, Colors within the mole, and Diameter greater than six millimeters. If one or more of these characteristics exist, it should raise suspicion of cancer and prompt further evaluation with biopsy.
In addition to the above criteria, the EFG rule was added to help differentiate between benign nevi and melanoma. These letters stand for Enlargement, Flatness, and Growth into surrounding skin. Any new growths meeting this criterion need to be evaluated immediately.
It is also important to remember that most people have some moles on their body; however, if you notice changes in size, shape, symmetry, border, color, diameter, or elevation of your existing moles, seek medical"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: At what age root resorption start
Options:
A) 5 years
B) 3 years
C) 6.5 years
D) 7 years
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Root Resorption is seen in primary teeth at around 2-3 yrs of age.
Hence, the correct answer is B (3 years). (Ref : Ghai essential pediatrics, eighth edition, p.no., 55)
The most common cause of tooth loss during childhood is premature exfoliation of deciduous teeth due to early onset of dental caries or trauma. The permanent successor may erupt before the roots have fully formed; this results in ankylosis of the unerupted crown with the residual ridge. This condition can be treated by surgical exposure of the impacted tooth and orthodontic traction. If there is no space available for eruption, then extraction should be considered.
Hypoplasia of enamel predisposes to decay because it weakens the surface of the tooth against bacterial attack. It also makes the tooth more susceptible to erosion caused by acid reflux disease. Hypocalcification affects both enamel and dentine but does not weaken them significantly. However, hypomineralization causes discolouration that cannot always be bleached out. Root resorption occurs when the pulp dies prematurely, usually after trauma. In children, however, it often happens spontaneously without apparent cause. When severe enough, it leads to loosening of the affected"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Boiled lobster syndrome is seen in poisoning of:
Options:
A) Boric acid
B) HNO,
C) H,SO4
D) Phenol
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A i.e., Boric Acid
Hence, the correct answer is A (Boric acid). Ref: The Essentials of Forensic Medicine & Toxicology by KS Narayan Reddy, 27th edition, Page 486Explanation:Boric acidPoisoning occurs when boric acid is taken accidentally or intentionally.Its symptoms resemble those of uremia but it has no smell.The patient may complain of nausea, vomiting, diarrhea, abdominal pain, thirst, dysuria, hematuria, oliguria, albuminuria, anorexia, weight loss, weakness, insomnia, irritability, photophobia, diplopia, tremors, convulsions, delirium, coma, paralysis, ataxia, opisthotonus, hyperreflexia, nystagmus, mydriasis, tachycardia, hypotension, edema, rales, cyanosis, emphysema, bronchopneumonia, pulmonary congestion, pleurisy, pericarditis, endocarditis, myocardial degeneration, cardiac dilatation, bradycardias, arrhythmias, ECG changes, shock, death etc.In severe cases there will be bloody vomit, bloody stools, profuse"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Sodium iodide sympoer is not present in
Options:
A) Pituitary gland
B) Placenta
C) Parotid
D) Thyroid
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 glands with sodium-iodine symporter

Thyroid follicle cells
Placental syncytial trophoblasts
Pituitary thyrotrope cells
Parathyroid chief cells
Hence, the correct answer is C (Parotid). (Ref : Ganong's Review of Medical Physiology Twenty-Third Edition Page No - 433)
Hence,
Option A is partially incorrect because pituitary has TSH which stimulates thyroid to release hormone but it doesnot have Na+ I-sympoer.
Option B is correct because placenta has Na+-I- sympoer
Option D is correct becasue thyroid has Na-I- sympoter
Option E is correct becuse parathyroids also have Na-I-sympoter.
So,

Na+/1- Symporter is absent in salivary glands.

Note :
The Na+/l- Sympoter is an integral membrane protein that mediates active transport of two Na+ ions out of the cell coupled with one l- ion into the cell against concentration gradient using energy derived from ATP hydrolysis by basolateral ATPase. It is found in apical membranes of epithelial cells lining the thyroid follicles, choroid p"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A 55-year-old male presents with renal failure. He gives a history of mild bone pains for the last 7 years. X-ray pelvis shows osteolytic lesions. Serum electrophoresis reveals a M spike. Peripheral blood evaluation showed rouleaux formation of RBCs with 35% plasma cells. Bone marrow examination showed a increase in plasma cells with aberrant antigen expression. The most likely diagnosis is:
Options:
A) Multiple myeloma
B) Monoclonal gammopathy with unknown significance
C) Smouldering myeloma
D) Plasma cell leukemia
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Ans. (a) Multiple MyelomaRef: Harrison's Internal Medicine 18th Ed; Page No- 687* Renal Failure + Osteolysis on xray+ M Spike on serum electrophoretic analysis = multiple myelomamultiple myelomasmoldering myelomalaboratory featuresclinical featuresoverwhelming tumor burdenhypercalcemiaanemia, thrombocytopeniabone painlymphadenopathymarrow plasmacytosisM protein presenturine/renal insufficiency lytic bony lesionsserum beta2 microglobulin >3mg/Lhigh risk diseaseplasma cell leukaemiamild symptomsno anemiabone pain absentlymphadeno pathyabsentmarrow plasmacvtosis<10%serum mprotein <30gm/Llow risk diseaseMonoclonalspammaglobinopatiawithunknownsignificance(MUS)a clinical condition characterized by presence of monoclonal immunoglobulins without evidence of end organ damageMultiple myelomatransformation to active MM occurs at rate of 1%/yearSmoulderingmyelomaTransformation into symptomatic MM occur at rate 20%/yrPlasma Cell Leukemia>2000"
