true_answer,model_response
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A 4 - year - old child presented with painless genu valgum. X - ray bilateral knee was done and is shown below. Which of the following is most likely diagnosis?
Options:
A) Rickets
B) Scurvy
C) Congenital anomaly
D) Trauma to epiphysis
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
  (B) Scurvy 
Hence, the correct answer is B (Scurvy). (Ref : Nelson's 20th /pg- 2809)
Hence the correct Answer is B ((Scurvey). Ref : Nelsons 20/e p 2808Explanation:Scurvy causes widening of growth plate due to defective collagen synthesis which leads to genu varus in infants & Genu Valgum in older children.X-ray shows Widening of Growth Plate at lower end of femur & upper end of tibia.
Hence it is scurvy.
RICKETS

Caused by deficiency of vitamin D3
X – Ray findings:

Metaphyseal fraying
Widening of growth plates
Triradiate pelvis
Coarse trabeculae
Looser’s zone/ pseudofracture
Enlarged costochondral junctions.

SCURVY

Causes by Deficiency of Vitamin C
X-Ray Findings :

Widened epiphyseal plate
Subperiosteal hemorrhage
Pencil thin cortex
White line of Frankel
Fractures
Harrison&;s Principles of Internal Medicine 19E pg no 1011
Nelson Textbook"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A Patient is admitted with Insomnia, Agitation, Diarrhoea, Dilated pupils and Sweating, what is the type of poisoning?
Options:
A) Heroin
B) Cocaine
C) Cannabis
D) Ecstasy
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Cocaine (Ref: Reddy 33/e p493-494; Parikh FMT 6/e p3.53-54)Symptoms of cocaine intoxication include agitation, anxiety, insomnia, mydriasis, tachycardia, hyperreflexia, sweating, vomiting, diarrhea, abdominal pain, hypertension, fever, tremors, seizures, hallucinations, delusions, paranoia, aggression, violent behavior, rhabdomyolysis, myocarditis, stroke, arrhythmias, respiratory failure, coma & death.Cocaine can cause severe vasoconstriction that may result in ischemic necrosis of bone, especially femoral headQ.Intravenous use of cocaine causes endocardial damage leading to infective endocarditisQ.Most common route of administration - Smoking/ChasingQMost toxic form - Free baseQLeast toxic form Crystalline hydrochloride saltQ
Hence, the correct answer is B (Cocaine). (Ref : Reddy PSM 7th /e p493)The symptoms described in this question matches with those seen in acute cocaine toxicity.Acute ToxicityAcute toxicity occurs when large amounts of drug are taken at one time.The most frequent"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Pegloticase used in which of the following conditions?
Options:
A) Chronic Gout
B) Psoriatic ahritis
C) RA
D) Paralytic Ileus
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 gout is an inflammatory disease caused by deposition of monosodium urate crystals within joints and soft tissues. The clinical manifestations range from acute attacks to chronic gouty ahropathy. Acute attack can be treated with NSAIDs (first line), colchicine, prednisolone, probenecid, benzbromarone, sulfinpyrazone, allopurinol, febuxostat, pegloticases. Allopurininol and febusxostat are xanthine oxidase inhibitors that decrease production of uric acid. Pegloticasel and rilonacept are monoclonal antibodies against uric acids and IL-1 respectively. They are approved for treatment of refractory cases of hyperurecemia Ref Harrison20th edition pg 2345
Hence, the correct answer is A (Chronic Gout). (Ref : harrison's internal medicine 20 th ed)
Note - Febuxostat was recently FDA-approved for use in patients who have failed on allopurniol therapy. It has been shown to reduce serum UA levels more effectively than allopunril but may cause liver injury at higher doses.
Pegloticcase is recombinant mammalian cell-derived"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Golgi tendon organ function is?
Options:
A) Detects the dynamic change in muscle length
B) Detects the muscle tension
C) Detects the muscle stretch
D) Detects the muscle strength
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 golgi tendon organs detect changes in muscle tension REF : Ganong's Review of Medical Physiology Twenty-Third Edition Page No: 120
Hence, the correct answer is B (Detects the music tension). (option b is better than option d because it detects both increase & decrease in tension ). Ref - Ganongs review of medical physiology 23rd ed p.no 119, guyton and hall textbook of medical physics 12th edition page no 654
Harrison's internal medicine 20e pg 3056
Ganong's review of Medical physiology 22nd/ed pno 118
Guyton and Hall Textbook of Medical Physics 13/e pno 656
Harrisons Internal Medicine 19e pg no 3060
HARRISONS INTERNAL MEDICINE 18E PG NO 3048
HARSH MOHAN TEXTBOOK OF PATHOLOGY 7TH ED PNO 89
HARPERS ILLUSTRATED BIOCHEMISTRY30/E PAGE NO 55
HART'S ANATOMICAL EMBRYOLOGY11 /ED PNO 310
HUMAN PHYSIOLOGY BY GUYTON AND HALL10 /EDPAGENO 655
H"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Reticulocytosis is seen in:
Options:
A) Hemolytic anemia
B) Megaloblastic anemia
C) Aplastic anemia
D) Iron deficiency anemia
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Ans: (a) HemolysisRef: Wintrobe's Clinical Haematology, 12th edition, Page 1019Explanation:Hemoglobin content of reticulocytes ranges between 15-30 pg/cell.RBC production increases when there is increased demand due to hemolysis.In such cases, reticulytes increase more than normal which is called reticu locyto sis.Normal reticulate count =0.5 -1%Reticulocyte index=reticulocyte percentage x hematocrit/13x100Normal value <2.8%In iron deficiency anemiathere will be decreased reticulates because erythropoiesis decreases.Megaloblastic anaemia also shows decrease in reticules because it causes defective maturation of cells.Aplastic anaemia has low reticule counts because marrow fails to produce new blood cells.
Hence, the correct answer is A (Hemolytic Anemia). (Ref:Wintrobes clinical haematology 12/e p1023;Robbins basic pathology 7/e p484).(Ref Robbins 6/e p483)
Hence the correct Answer is A ((Hemalytic aneinia). ( Ref : w"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: The material used in its pure form in dentistry is:
Options:
A) Composite
B) Silver
C) Gold
D) Amalgam
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g D i.e., Amalagm
Hence, the correct answer is D (Amalgam). (""Silver amalgams have been replaced by gold alloy amalgams""). Ref BDC vol-3 pg - 210
Gold alloys are always mixed with mercury to make them malleable enough to be shaped into dental restorations. 
The amount of mercury added varies depending on the type of gold alloy being made; however, it never exceeds 70% of total weight. This means that while there may be more than one metal present in an alloy, silver will almost always be the second most abundant element after gold. Other metals such as copper, zinc, palladium, tin, indium, bismuth, cadmium, phosphorus, antimony, selenium, tellurium, germanium, silicon, iron, manganese, chromium, cobalt, nickel, platinum, rhodium, iridium, ruthenium, osmium, rhenium, titanium, zirconium, niobium, tantalum, tungsten, vanadium, molybdenum, aluminum, magnesium, calcium, strontium, barium, lithium, sodium, potassium, boron, carbon, nitrogen, oxygen, sulfur, arsenic"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Most common cause of interochanteric fracture in old is -
Options:
A) Osteoporosis
B) Paget's dis
C) Osteopetrosis
D) Osteomalacia
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 greatest risk factor for osteoporotic fractures is age (older than 50 years). The most frequent sites of these fractures include the proximal femur, distal radius, vertebrae, ribs, scapula, clavicle, humerus, pelvis, and skull. Fractures at all of these locations can be caused by trauma that would normally result in no injury to healthy bone. In addition, many patients with osteoporosis have multiple fractures; this condition has been termed ""fragility fracture syndrome."" Fragility fractures occur when there is an increase in stress on normal bone without significant external force. This type of fracture may also be called a low-impact fracture because it occurs after minimal trauma. For example, someone who falls while walking might break their wrist but walk away unscathed. A fragility fracture indicates severe loss of bone mass and strength. Ref Davidson 23rd edition pg 1035
Hence, the correct answer is A (Osteoporasis). (but keep in mind that osteopenia is more commonly used term instead of osteoporasis).
Hence the correct Answer is A ((Osteo porosis). (But remember osteopena is more appropriate choice here). Ref : page 1040,"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Second messenger for smooth muscle relaxation mediated by NO is:
Options:
A) Ca'
B) cAMP
C) cGMP
D) Magnesium
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g C i.e., c GMP
Hence, the correct answer is C (cGMP). (Ref: Textbook of Medical Physiology - Guyton & Hall; 12th edition; Page No- 55)
Second Messenger System in Smooth Muscle

Smooth muscles have two types of receptors that mediate contraction on stimulation with hormones.

Receptors coupled to phospholipase-CQ which increases intracellular calcium concentration through IP3/DAG system. This results in increased myofilament sensitivity to cytoplasmic calcium ions leading to contraction. Examples include muscarinic M1 receptor stimulated by acetylcholine, histamine Hl receptor, serotonin SHTI receptor etc.

Receptor-coupled adenylate cyclase enzyme resulting in increase in intracellular cyclic AMP levels. The rise in cAMP activates protein kinase A which phosphorylates several proteins involved in regulation of contractility. These receptors are called adenylyl cyclase linked receptors. They are activated by catecholamines like adrenaline, noradrenaline, PGE2, FSH, LH, ACTH, glucagon, VIP, Forskolin etc. Adenylate Cyclase Linked Receptors in Smooth Muscles

Adrenergic b2-receptors present"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A child with 22-25 stool/day, 3 day old pneumonitis, no passage of urine from 36 hours. low B.P. Blood pH – 7.21. Urine Na+–18 meq/L, S. Urea 120, serum Creatinine 1.2 indicate –
Options:
A) Acute cortical necrosis
B) Acute tubular necrosis
C) Pre–renal Azotemia
D) Acute medullary necrosis
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Option c is correct because all features in this patient suggest pre renal azotaemia.

""Pre-renal failure can be diagnosed by finding :-

i) Low urinary sodium (<10 mEq/ L)
ii) High fractional excretion of Sodium (FE-Na < I%)
iii) Low urine potassium (>30m Eq /L)
iv) High urine osmolality (>500 mosm/kg H20)

In acute kidney injury due to ATN

i) Urinary sodium > 20 mmol/litre
ii) Fractional excretion > 50%
Hence, the correct answer is C (Pre–renalAzotemia). (Ref : Nelson's Textbook of Pediatrics 17th Ed; Pg No - 2620).
Hence C is the correct choice. 
Note :- The most common cause of AKI in children is hypoperfusion states such as sepsis, hemorrhage, burns & cardiopulmonary bypass surgery.
Acute Tubular Necrosis (ATN) is the second most frequent form of ARF in adults but it accounts for less than 15% of cases in pediatric patients.
The most important risk factor for development of ATN is ischemia followed by nephrotoxicity.
Ischem"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Number of fossa in upper 1st molar
Options:
A) 2 major 2 minor
B) 3 major 2 minor
C) 2 major 1 minor
D) 1 major 2 minor
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g
Explanation: There is one large triangular fossa on mesial surface and two smaller fossae (mesiobuccal & distobuccol)on buccal aspect of crown.
Hence, the correct answer is A (2 major 2 minor). (Ref : Textbook of anatomy Rani Shinde 2nd edition page no-168)
Hence B i.e. 3 Major 2 Minor
Note - The number of fossae in lower first molar is also same i.e., 5 fossae.
Reference- Sturdevant operative dentistry 7th ed pg 30
Text book of prosthodontics Sunita Aggarwal 2010/ed p 8
Oral radiology White and Pharaoh 6/e p 210
Stewart's textbook of oral medicine Dentofacial growth and development 10/e p101
Ghai essential pediatrics 9/e p12
Essentials of preventive and community dentistry Sudha Chandana 2/e p11
Sarita painting by numbers 2009/ed P 15
The essentials of forensic medicine Dr KS Narayan Reddy 29/e p18
Forensic odontology K.S.Narayana re"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following drugs is used for treatment of cancer associated thromboembolism?
Options:
A) LMW heparin
B) Anti-thrombin III inhibitors
C) Direct factor Xa inhibitors
D) Warfarin
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. Ref: Harrisons Principles of Internal Medicine, 18th editionExplanation:""Direct Factor Xa Inhibitors"" include Rivaroxaban (Xarelto), Apixaban (Eliquis). These agents have been approved by FDA to prevent venous thrombosis in patients with nonvalvular atrial fibrillation.They also reduce risk of recurrent DVT/PE after initial anticoagulation therapy.Direct Thrombin Inhibitor - BivalirudinIndirect ThrombolysisInhibition of Fibrinogen binding to platelets- Aspirin & ClopidogrelAntagonist of Vitamin K- WarfarineP2Y12 Receptor Antagonists- Prasugrel & TicagrelorFactor Xa inhibitor- FondaparinuxHeparins- Unfractionated Heparin (UFH) & Low Molecular Weight Heparins (LMWHs)
Hence, the correct answer is C (Direct factor Xe inhibitors). (Ref: Harrison's principles of internal medicine, 19th ed., P. 1019; Table 119-1).
The most common cause of acute cor pulmonale is pulmonary embolization.Pulmonary Emboli can be treated using Tissue"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A child who was normal at bih develops chronic liver failure and muscle weakness at 3 months of age. On investigations, serum glucose is low, along with ketoacidosis and decreased pH. ALT and AST are raised. Blood lactate and uric acid levels are normal. Intravenous glucagon given after meals raises the blood glucose levels, but does not raise glucose when given after an overnight fast. Liver biopsy shows increased glycogen in liver. Which is the enzyme likely to be defective in this child?
Options:
A) Glucose-6-phosphatase
B) Muscle phosphorylase
C) Branching enzyme
D) Debranching enzyme
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
  
Explanation: The clinical features described suggest that the patient has von Gierke's disease (type I glycogen storage disorder). Von Gierkes Disease Type I Glycogen Storage Disorder Defect Enzyme deficiency Clinical Features Hepatic & renal enlargement Lactic Acidemia Hypoglycemic seizures Hyperlipidemia Growth retardation Ref: Biochemistry By U. Satyanarayana page 130; Textbook of Biochemistry by D M Vasudevan page 127.
Hence, the correct answer is A (Glucose-5-phosphotase). (Ref: Nelson's 20th edition, Page 636)
The most common type of glycogen-storage disorders is type II, also known as Pompe’s disease. It results from mutations in lysosomal α-glucosidases gene on chromosome 17q25.2-q25.3. This leads to accumulation of glycogens within lysosomes throughout the body, including skeletal muscles, hea, kidneys, spleen, liver, brain, and nerves. Symptoms include hypotonia, myopathy, cardiomegaly, hepatomegally, hyperammonemia, elevated creatine kinase level, and death due to cardiac failure before 1 year of life. Diagnosis can"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: ECG shows a mean axis of 90 degrees. In which of the following would be present the maximum voltage of R wave?
Options:
A) III
B) I
C) aVF
D) aVL
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A i.e., Lead III
Hence, the correct answer is A (III). The maximum voltage in lead II occurs when the QRS complex has an average vector directed superiorly, to the left, and posteriorly at approximately -60deg. This direction corresponds with that of normal ventricular depolarization. When this type of electrical activity is recorded by leads placed on the chest wall, it produces large positive deflections in V5 and V6, smaller positive deflection in V2 through V4, small negative deflections (or sometimes biphasic waves) in V1 and V2, and no detectable changes in V3 and V4. On the extremities, these potentials produce tall P waves in lead aVR, small positive deflec- tions in lead I, and large positive defections in both aVL and aVF. These findings indicate that the right arm electrode records primarily atrial rather than ventricular activation; therefore, it should never be used to record the P wave. Because the potential difference between the right leg and the left arm electrodes is greatest in lead III, it provides the largest signal-to-noise ratio among all limb leads and thus is usually preferred over leads I and a VF. Therefore, if one had"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Pharyngeal Pseudosulcus is seen secondary to-
Options:
A) Vocal Abuse
B) Laryngopharyngeal Reflux
C) Tuberculosis
D) Corticosteroid usage
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. The pharyngea! pseudosulcuses (also called laryngo-pharyngealcleftsorlaryngeo-epiglot-ticfissures)are small depressions inthe posterior wall of the hypopharynx that can be mistakenfor sulci of Reinke's edema. They occur most oftenin patients with gastroesophageal reflux disease(GERD). GERD has been implicated in many casesof vocal fold lesions including polyps, cysts, granu-lomas, leukoplakia, and Reinke edema; however,the relationship between these conditions remainsunclear. Some authors have suggested that acidreflux may cause inflammation of the supraglo-ssoptic structures leading to scarring and subsequentvocal fold lesions. Other theories include directcontact of gastric contents on the vocal folds duringemesis episodes or aspiration events. In additionto its association with vocal fold pathology,GERD also causes symptoms such as hoarsenessand sore throat due to irritation of the larynx byacid. Treatment includes lifestyle modificationsincluding weight loss if necessary, avoidance of triggerfoods, elevation of the head of bed at night, anduse of an antireflux medication. If medical therapyfails, surgical intervention should"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Earliest valvular lesion in a case of acute rheumatic fever is –
Options:
A) Mitral regurgitation (MR)
B) Aortic Regurgitation(AR)
C) Mitral stenosis (MS)
D) Aortic Stenosis (AS)
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g
Hence, the correct answer is A (Mitral regurgitation (MR)). The most common valve involved in ARF is mitral valve followed by aoic valve. MR occurs early while MS develops late after ARF.
Hence the correct Answer is A ((Mitral refurgitation). (MR). Explanation: Most commonly affected valves in Rheumatic hea disease - Mitral > Aoic In Acute Rheumatic Fever - Mitra! Valve involvement is more common than Aoic Valve involvement. Amongst Valves - Mitrial Valve involvement occur earlier than Aoical Valve involvement.
Harrison writes- ""The earliest manifestation of RHD may be an asymptomatic midsystolic murmur at the apex due to mild mitral insufficiency.""
In Chronic RHD - Mitriai Stenosi is more Common than Mitral Insufﬁciency & Aoic Stenoiis is More Common than Aoie Insuﬀiency.
Harrisons also write that ""Rheumatic heart disease can cause either pure stenotic lesions or pure regurgitant lesions but usually causes combined lesions"".
So, among the four choices provided in this Question, Mitral Regurgition is the Best Answer.

Also know

"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which is the best index for burden of disease?
Options:
A) Case fatality rate
B) Morbidity data
C) Dependency ratio
D) Disability adjusted life years
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. Disability... (Ref: Park PSM 23rd/ 10)
Hence, the correct answer is D (Disability adjusted life year). (Ref : Park P SM 23 rd / 10)Case Fatality Rate - Number of deaths due to a particular disease in relation to total number of cases of same disease.Case fatality =Total no.of deaths due todisease----------------------------------------X100Total no. ofcases of diseasedependency Ratio- proportion of persons above 65 yrs & below 15yrs age who are dependent on those between 15-64yrs ofage.Morbidity Data- it includes all diseases including minor ailments like colds etc.Disability Adjusted Life Year-DALY measures both premature death& time lived with disability.DALY=1-YLL+YLDDALY can be used to compare different health problems across countries & over time.Years Lost To Illness(YLTI)=no.yrsofhealthylife lostdue to illness/disabilityin a defined populationx1000Years Lived With Disability(YLWD)=No.yrslivingwithdisabilitydudetoillness/injuryinapopulationx10000
Hence,
The correct answer here is D i.e.,"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Peau d'Orange of breast is due to:September 2005, 2010, March 2007
Options:
A) Obstruction of Vein
B) Obstruction of lymphatic ducts.
C) Obstruction of glandular ducts
D) Obstruction of aeries
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g
Hence, the correct answer is B (Obstruction of lympathic ducts.). (Ref: Bailey & Love's sho practice of surgery,25th edition, pg no. 828)
Hence peaud orange appearance in carcinoma breast occurs because of obstruction of Lymphatics which causes edema of skin leading to this characteristic appearance.
Peau-d-orange refers to an appearance that resembles the peel of an orange; it results when cutaneous lymph vessels become obstructed by cancer cells within the dermis. The resulting edema produces pitting on palpation and gives rise to the ""peau-dorange"" sign.
The most common cause of peau-d-orangeforamenifera is metastasis of breast cancer into axillary lymph nodes. It can also be seen with inflammatory breast cancer, where tumor infiltration leads to blockage of superficial lymphatics.
It may occur in patients who have undergone mastectomy if there has been incomplete removal of all involved tissue.
Inflammatory Breast Cancer - Involvement of Skin of Breast
- Edematous thickening of overlying skin
- Puckering of skin
Painful erythema extending beyond the nipple onto surrounding skin
Skin appears like Orange Peel (Peau-D-Orang"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: An elderly, hypeensive patient presented with sudden onset headache, vomiting, neck rigidity without focal neurological deficit. Diagnosis:
Options:
A) Subarachnoid hemorrhage
B) Ischemic stroke
C) Subdural hemorrhage
D) Meningitis
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A (Subarachanoid haemorrhage) (Ref: Harrison's Principles of Internal Medicine 18th ed., pg- 2459; CMDT 2012/ p. 1383)SAH is characterized by severe headache that reaches its peak within seconds to minutes & may be accompanied by nausea, vomiting & neck stiffness.SAH usually presents as an abrupt-onset severe headache (""the worst headache ever"") often described as ""explosive"" or like being hit on the head. The pain can last hours or days but then resolves completely in most patients.The classic triad of SAH consists of a severe headache, nuchal rigidity, and altered mental status.Subarachnoied HaemorrhagesAnatomical location between arachnoids mater & pia matterCauses1. Rupture of Berry aneurysm - MC cause2. Head trauma3. Vascular malformation4. Spontaneous rupture5. Tumors6. Infection7. Anticoagulant useClinical featuresSudden onsetSevere headacheNauseaVomitingNeck stiffnessFocal neurologic deficits* Most common site of bleeding is Temporal lobe > Basal ganglia> CerebellumDi"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Infective endocarditis is not seen in –
Options:
A) ASD
B) TOF
C) VSD
D) MR
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Atrial septal defect (ASD)
Hence, the correct answer is A (ASDs). (Note - In case of patent ductus arteriosus also IE can occur but it occurs at an older age than that of VSD).
Endocardial involvement

Infective Endocarditis may involve either native heart valves or prosthetic valve.

Native valvular lesions → Most common site of infection is on left side i.e., Mitral > Aoic > Tricuspid > Pulmonary.
Prosthetic Valves → Both early & late after surgery can be involved. Early infections develop within first year after operation while late onset infections usually present more than one decade later. Prosthesis in position <1 month old have highest risk to get infected followed by those between 1-12 months. Risk decreases thereafter. The most frequent sites of infection are :-

i) Mitral Valve → Most commonly affected prosthesis.
ii) Aortic Valve → Second most frequently affected.
iii) Tricuspid Valve → Least often affected.
iv) Pulmonic Valve → Rarely affected.
Hence infective endocatitis does not affect atrial septal defects because they do not cause turbulent flow which leads to endothelial damage and hence"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following drugs does not affect DNA synthesis?
Options:
A) Rifampicin
B) Linezolid
C) Nitrofurantoin
D) Metronidazole
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Ref : KDT 6/e p750-751,755
Hence, the correct answer is A (Rifampicinc). (Ref: Katzung Pharmacology; 12th ed., pg no: 1011)
The mechanism of action of rifamycin group includes inhibition of bacterial RNA polymerase by binding to its beta subunit which results in interference with transcription process. The drug inhibits both gram positive & negative bacteria including mycobacteria but has little effect on fungi & viruses.
Linezolid acts by inhibiting protein synthesis through binding to ribosomal P site thus preventing incorporation of aminoacyl t-RNA into mRNA - ribosome complex.
Nitroimidazoles act by causing reduction of nitro group resulting in generation of highly reactive intermediate that causes damage to cell membrane proteins & nucleic acids.
Metronidazol is used against anaerobic infections like giardiasis, amoebiasis etc.
Hence it can be concluded that all these drugs inhibit macromolecular syntheses except rifampicins which interfere with transcription.
Note:- All the above mentioned antibiotics have bacteriostatic activity except linezolid which is bacteriocidal.
Harrison says ""All the antimicrobials listed here are inhibitors"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Earliest diagnosis of pregnancy can be established safely by:
Options:
A) USG for fetal cardiac activity
B) Fetal cardiac Doppler study
C) hCG levels
D) MRI pelvis
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g C i.e., hCG level - The earliest sign of intrauterine pregnancy is detection of yolk sacQ followed by embryo (fetus). Cardiac activity is seen at 5-6 weeks gestation. Transvaginal sonography has increased sensitivity in detecting early pregnancies with an accuracy rate of 96% when compared to transabdominal ultrasound which detects pregnancy after 5 weeks. However, TVS cannot detect pregnancy before 3 weeks. Serum beta-hCG measurement is used to confirm pregnancy & estimate its duration. It may also help diagnose ectopic pregnancy. Levels >35,000 mIU/ml on day 25 of pregnancy indicate normal intra uterine pregnancy. Values <5000mIU/ ml on day21 indicates non-viable IUT. A value between these two suggests possible Ectopic Pregnancy. Intra abdominal MR1 does not have sufficient resolution to visualize fetus earlier than 10weeks gestational age.
Hence, the correct answer is C (hCG levels). (Ref: Textbook of Obstetrics D.C.Dutta 7th edition page no 55)
Earliest Sign Of Pregnancy On Ultrasound :
Trans-abdominal scan : Gestational Sac / Yolk Sack appearanceQ
Trans vaginal Scan :"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: After the appearance of rash, prophylactic isolation of measles case is necessary for a minimum of:September 2007
Options:
A) 2 days
B) 5 days
C) 7 days
D) 9 days
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g- b (5 days)
Hence, the correct answer is B (5 Days). (Ref: Park's Textbook of PSM - 20th edition page 130)Measles control measures include:-Prophylaxis with vaccine within 3 days of exposure.-Isolation of cases in well ventilated rooms until 5days after onset of rash.-Prevention of droplet infection by use of masks.-Avoidance of overcrowding.-Good hygiene practices such as hand washing etc.
Hence it is important to isolate patients suffering from infectious diseases like chicken pox, diphtheria, mumps, pertussis, polio, rubella, streptococcus pyogenes pharyngitis, tuberculosis, varicella, viral hepatitis A & B, meningitis, influenza, whooping cough, scarlet fever, shigellosis, salmonellosis and typhoid fever for at least 24 hours after initiation of effective antibiotic therapy.Measures taken during an outbreak of communicable disease includes:# Isolation# Quarantine# Prohibition on public gatherings# Use of face mask# Chlorination of water supply# Disinfection of environment.# Vaccinations
Hence the correct answe is B(5 Days).. Me"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Borders of major connectors adjacent to gingival crevices, should be no closer to the crevice
than?
Options:
A) 1-2 mm
B) 2-3 mm
C) 3-6 mm
D) 7-10 mm
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g The connector is placed at least 5mm away from the free gingiva in order to avoid interference with the periodontal tissues during function.

Ref: Phillip’s Science of Dental Materials ed 12 pg 138
Hence, the correct answer is D (7-8 mm). (But it can also be C i.e., 3 - 6 mm).
Explanation: The connector must extend onto sound tooth structure on both sides of the edentulous area so that there will be sufficient bulk of material between the occluso-gingival forces applied by the prosthesis and the underlying bone. It should be located at least three millimeters apical to the mucogingival junction because this distance provides adequate support for the soft tissue overlying the abutment teeth. 
It should be positioned at least five millimeters coronally to the alveolar crest because this location allows enough space for the normal contour of the interdental papilla and prevents damage to the attached gingiva when the denture moves against the supporting structures during mastication, speech, or swallowing. 

Phillip's science of dental materials ed 11 Pg 137
Phillips Ed 12th Pgs 139 & 140

Also Know:

In"
